Crew_ID,Age,Stress_Level,Crew_Role,Fitness_Level,Species,Home_Planet,Ship_Name,Recent_Medical_Incident
CRW2618,157,55,Security,Moderate,Draconian,Felix,SS Odyssey,False
CRW2619,127,33,Pilot,Moderate,Aquarion,Zeta Reticuli,SS Endeavor,False
CRW2620,165,30,Medical Officer,High,Krell,Zeta Reticuli,SS Solaris,True
CRW2621,93,51,Security,High,Krell,Zylar IV,SS Solaris,False
CRW2622,150,88,Communications Officer,High,Felid,Zeta Reticuli,SS Odyssey,True
CRW2623,129,75,Scientist,Moderate,Draconian,Vulpes,SS Orion,False
CRW2624,26,0,Security,Moderate,Zetan,Felix,SS Odyssey,False
CRW2625,24,54,Communications Officer,Moderate,Aquarion,Vulpes,SS Odyssey,False
CRW2626,153,21,Security,High,Human,Nova Terra,SS Odyssey,True
CRW2627,125,39,Scientist,Moderate,Human,Dracos,SS Endeavor,True
CRW2628,85,100,Security,Low,Aquarion,Felix,SS Aurora,False
CRW2629,127,0,Medical Officer,High,Andromedan,Felix,SS Odyssey,False
CRW2630,119,64,Navigator,Moderate,Zetan,Krellar,SS Solaris,False
CRW2631,31,62,Engineer,Low,Human,Krellar,SS Andromeda,False
CRW2632,170,53,Security,High,Andromedan,Earth,SS Orion,False
CRW2633,149,41,Medical Officer,Moderate,Zetan,Earth,SS Odyssey,False
CRW2634,67,20,Engineer,High,Aquarion,Eldar,SS Odyssey,False
CRW2635,176,78,Communications Officer,Moderate,Eldari,Felix,SS Orion,True
CRW2636,87,80,Engineer,High,Andromedan,Vulpes,SS Odyssey,False
CRW2637,190,21,Communications Officer,Low,Andromedan,Earth,SS Solaris,False
CRW2638,133,37,Security,Moderate,Felid,Zylar IV,SS Aurora,False
CRW2639,34,98,Medical Officer,Moderate,Draconian,Earth,SS Odyssey,False
CRW2640,158,79,Navigator,Moderate,Vulperian,Andromeda Prime,SS Orion,False
CRW2641,185,7,Security,Moderate,Vulperian,Andromeda Prime,SS Odyssey,False
CRW2642,107,61,Communications Officer,Moderate,Zetan,Zylar IV,SS Endeavor,False
CRW2643,111,46,Scientist,Low,Draconian,Zeta Reticuli,SS Solaris,False
CRW2644,79,16,Engineer,Low,Krell,Andromeda Prime,SS Solaris,False
CRW2645,75,16,Security,Moderate,Synthoid,Krellar,SS Aurora,True
CRW2646,33,89,Communications Officer,Low,Eldari,Krellar,SS Endeavor,False
CRW2647,35,12,Engineer,Moderate,Synthoid,Andromeda Prime,SS Endeavor,False
CRW2648,142,16,Communications Officer,Moderate,Andromedan,Earth,SS Aurora,False
CRW2649,183,37,Medical Officer,Moderate,Xel'Naga,Eldar,SS Andromeda,False
CRW2650,142,80,Pilot,High,Human,Eldar,SS Odyssey,False
CRW2651,41,77,Security,High,Human,Krellar,SS Endeavor,False
CRW2652,96,44,Navigator,High,Draconian,Andromeda Prime,SS Andromeda,True
CRW2653,165,5,Security,Moderate,Vulperian,Zeta Reticuli,SS Andromeda,False
CRW2654,91,34,Engineer,High,Xel'Naga,Nova Terra,SS Solaris,False
CRW2655,77,13,Medical Officer,Moderate,Draconian,Earth,SS Odyssey,False
CRW2656,122,71,Communications Officer,Low,Andromedan,Felix,SS Solaris,False
CRW2657,153,60,Scientist,High,Xel'Naga,Earth,SS Orion,False
CRW2658,132,14,Navigator,Moderate,Human,Eldar,SS Solaris,False
CRW2659,146,53,Medical Officer,High,Zetan,Andromeda Prime,SS Endeavor,False
CRW2660,153,26,Security,High,Andromedan,Dracos,SS Endeavor,False
CRW2661,41,12,Scientist,Moderate,Draconian,Aquaros,SS Odyssey,False
CRW2662,159,30,Medical Officer,Moderate,Felid,Felix,SS Andromeda,False
CRW2663,45,34,Pilot,Moderate,Krell,Andromeda Prime,SS Endeavor,False
CRW2664,175,59,Navigator,High,Aquarion,Zylar IV,SS Solaris,True
CRW2665,58,5,Engineer,Moderate,Andromedan,Andromeda Prime,SS Solaris,True
CRW2666,75,68,Medical Officer,High,Andromedan,Earth,SS Odyssey,False
CRW2667,124,85,Medical Officer,High,Krell,Nova Terra,SS Solaris,False
CRW2668,170,57,Pilot,High,Eldari,Zylar IV,SS Aurora,False
CRW2669,59,48,Security,High,Zetan,Eldar,SS Odyssey,False
CRW2670,195,22,Communications Officer,High,Krell,Vulpes,SS Odyssey,False
CRW2671,25,88,Communications Officer,High,Synthoid,Vulpes,SS Endeavor,False
CRW2672,78,33,Navigator,Low,Synthoid,Dracos,SS Odyssey,False
CRW2673,194,25,Navigator,High,Andromedan,Eldar,SS Orion,False
CRW2674,41,46,Engineer,High,Eldari,Zeta Reticuli,SS Endeavor,False
CRW2675,38,4,Medical Officer,High,Human,Krellar,SS Endeavor,False
CRW2676,140,89,Scientist,Moderate,Eldari,Dracos,SS Aurora,True
CRW2677,92,19,Medical Officer,High,Synthoid,Vulpes,SS Endeavor,False
CRW2678,25,5,Communications Officer,Low,Eldari,Krellar,SS Andromeda,True
CRW2679,35,69,Engineer,Low,Eldari,Zeta Reticuli,SS Solaris,False
CRW2680,24,58,Medical Officer,High,Felid,Eldar,SS Solaris,False
CRW2681,101,63,Pilot,Moderate,Zetan,Krellar,SS Odyssey,False
CRW2682,76,17,Communications Officer,High,Andromedan,Eldar,SS Aurora,False
CRW2683,153,3,Medical Officer,Moderate,Felid,Zeta Reticuli,SS Solaris,True
CRW2684,141,16,Medical Officer,Moderate,Zetan,Aquaros,SS Andromeda,False
CRW2685,45,13,Communications Officer,High,Human,Zylar IV,SS Aurora,False
CRW2686,183,77,Scientist,High,Human,Krellar,SS Orion,False
CRW2687,179,12,Communications Officer,Moderate,Synthoid,Krellar,SS Solaris,False
CRW2688,103,6,Pilot,Moderate,Draconian,Eldar,SS Endeavor,False
CRW2689,168,43,Pilot,High,Krell,Eldar,SS Andromeda,False
CRW2690,180,14,Medical Officer,Moderate,Vulperian,Krellar,SS Andromeda,False
CRW2691,81,18,Navigator,Moderate,Andromedan,Eldar,SS Solaris,False
CRW2692,168,62,Scientist,Low,Draconian,Nova Terra,SS Odyssey,True
CRW2693,70,34,Medical Officer,High,Felid,Felix,SS Orion,True
CRW2694,84,80,Communications Officer,Moderate,Andromedan,Nova Terra,SS Endeavor,True
CRW2695,131,34,Medical Officer,Moderate,Krell,Felix,SS Orion,True
CRW2696,171,18,Engineer,High,Krell,Aquaros,SS Orion,False
CRW2697,173,19,Engineer,Moderate,Xel'Naga,Aquaros,SS Solaris,True
CRW2698,130,99,Navigator,Moderate,Zetan,Aquaros,SS Endeavor,True
CRW2699,97,34,Scientist,Low,Felid,Vulpes,SS Solaris,False
CRW2700,51,31,Security,High,Synthoid,Vulpes,SS Solaris,False
CRW2701,79,47,Engineer,Moderate,Xel'Naga,Andromeda Prime,SS Odyssey,False
CRW2702,138,43,Security,High,Human,Dracos,SS Andromeda,False
CRW2703,180,23,Pilot,Low,Vulperian,Zylar IV,SS Odyssey,True
CRW2704,121,60,Engineer,High,Felid,Nova Terra,SS Odyssey,True
CRW2705,40,16,Engineer,Low,Synthoid,Zeta Reticuli,SS Solaris,False
CRW2706,197,70,Scientist,Low,Human,Zylar IV,SS Odyssey,False
CRW2707,194,49,Navigator,High,Eldari,Felix,SS Odyssey,False
CRW2708,115,64,Security,Low,Zetan,Zylar IV,SS Aurora,False
CRW2709,134,98,Communications Officer,Low,Zetan,Zeta Reticuli,SS Endeavor,True
CRW2710,167,31,Engineer,High,Zetan,Earth,SS Andromeda,False
CRW2711,84,35,Engineer,Moderate,Xel'Naga,Krellar,SS Endeavor,False
CRW2712,137,12,Scientist,Moderate,Aquarion,Dracos,SS Andromeda,False
CRW2713,134,69,Scientist,High,Draconian,Andromeda Prime,SS Aurora,False
CRW2714,68,57,Navigator,High,Krell,Felix,SS Solaris,False
CRW2715,78,13,Security,High,Vulperian,Aquaros,SS Andromeda,False
CRW2716,139,36,Pilot,High,Krell,Zeta Reticuli,SS Andromeda,False
CRW2717,66,78,Communications Officer,Moderate,Aquarion,Felix,SS Andromeda,False
CRW2718,182,67,Navigator,High,Eldari,Vulpes,SS Aurora,False
CRW2719,166,39,Pilot,Low,Eldari,Aquaros,SS Endeavor,False
CRW2720,25,58,Medical Officer,Moderate,Eldari,Eldar,SS Aurora,False
CRW2721,169,79,Engineer,High,Synthoid,Zeta Reticuli,SS Andromeda,False
CRW2722,68,91,Security,Moderate,Human,Aquaros,SS Odyssey,False
CRW2723,164,15,Navigator,Moderate,Human,Krellar,SS Andromeda,True
CRW2724,68,61,Engineer,Low,Eldari,Krellar,SS Odyssey,False
CRW2725,99,3,Security,High,Vulperian,Krellar,SS Solaris,False
CRW2726,145,44,Security,High,Xel'Naga,Aquaros,SS Aurora,False
CRW2727,96,89,Security,Low,Vulperian,Krellar,SS Odyssey,False
CRW2728,124,27,Engineer,Low,Vulperian,Nova Terra,SS Aurora,True
CRW2729,158,95,Navigator,Moderate,Human,Vulpes,SS Orion,True
CRW2730,111,65,Communications Officer,Moderate,Zetan,Andromeda Prime,SS Endeavor,False
CRW2731,165,30,Scientist,High,Vulperian,Zeta Reticuli,SS Orion,False
CRW2732,90,2,Engineer,Moderate,Vulperian,Felix,SS Odyssey,False
CRW2733,82,7,Security,High,Krell,Zylar IV,SS Orion,True
CRW2734,159,23,Navigator,High,Zetan,Aquaros,SS Endeavor,False
CRW2735,71,14,Communications Officer,Low,Human,Aquaros,SS Odyssey,False
CRW2736,24,42,Medical Officer,High,Xel'Naga,Vulpes,SS Solaris,False
CRW2737,128,30,Pilot,Moderate,Draconian,Earth,SS Solaris,False
CRW2738,134,72,Security,Low,Human,Felix,SS Endeavor,False
CRW2739,115,44,Medical Officer,High,Human,Dracos,SS Endeavor,True
CRW2740,139,65,Scientist,Low,Vulperian,Eldar,SS Odyssey,True
CRW2741,102,7,Communications Officer,Low,Krell,Zeta Reticuli,SS Aurora,False
CRW2742,130,70,Communications Officer,Moderate,Aquarion,Earth,SS Odyssey,False
CRW2743,72,56,Security,High,Eldari,Eldar,SS Aurora,False
CRW2744,168,79,Communications Officer,High,Andromedan,Dracos,SS Aurora,False
CRW2745,191,98,Medical Officer,Moderate,Felid,Zylar IV,SS Aurora,False
CRW2746,56,29,Security,High,Krell,Aquaros,SS Odyssey,False
CRW2747,67,73,Engineer,High,Aquarion,Krellar,SS Andromeda,True
CRW2748,175,17,Navigator,Low,Vulperian,Vulpes,SS Andromeda,False
CRW2749,90,68,Medical Officer,High,Vulperian,Zeta Reticuli,SS Solaris,True
CRW2750,114,92,Navigator,Moderate,Xel'Naga,Vulpes,SS Andromeda,False
CRW2751,85,38,Engineer,High,Aquarion,Andromeda Prime,SS Andromeda,False
CRW2752,186,59,Engineer,Moderate,Synthoid,Zylar IV,SS Aurora,False
CRW2753,70,97,Navigator,Low,Eldari,Andromeda Prime,SS Aurora,True
CRW2754,170,42,Medical Officer,High,Andromedan,Dracos,SS Endeavor,True
CRW2755,95,44,Navigator,High,Xel'Naga,Dracos,SS Aurora,False
CRW2756,26,22,Navigator,Moderate,Krell,Nova Terra,SS Odyssey,False
CRW2757,121,68,Pilot,Moderate,Felid,Dracos,SS Endeavor,False
CRW2758,91,93,Medical Officer,Moderate,Felid,Earth,SS Endeavor,False
CRW2759,111,5,Pilot,High,Krell,Earth,SS Andromeda,True
CRW2760,25,55,Security,High,Aquarion,Krellar,SS Aurora,False
CRW2761,147,3,Communications Officer,Low,Eldari,Aquaros,SS Andromeda,True
CRW2762,60,92,Navigator,Low,Eldari,Vulpes,SS Aurora,True
CRW2763,184,22,Security,Moderate,Krell,Aquaros,SS Andromeda,False
CRW2764,150,5,Medical Officer,Low,Synthoid,Aquaros,SS Andromeda,False
CRW2765,45,31,Navigator,Moderate,Felid,Earth,SS Andromeda,False
CRW2766,78,17,Communications Officer,Moderate,Vulperian,Vulpes,SS Odyssey,False
CRW2767,121,14,Security,High,Eldari,Krellar,SS Solaris,False
CRW2768,91,39,Scientist,Moderate,Aquarion,Zylar IV,SS Andromeda,True
CRW2769,62,95,Engineer,Moderate,Krell,Nova Terra,SS Orion,False
CRW2770,195,72,Navigator,High,Vulperian,Earth,SS Orion,False
CRW2771,81,100,Communications Officer,Moderate,Zetan,Andromeda Prime,SS Orion,False
CRW2772,129,73,Engineer,Moderate,Felid,Nova Terra,SS Odyssey,False
CRW2773,78,83,Pilot,Moderate,Human,Zylar IV,SS Endeavor,False
CRW2774,52,5,Security,Moderate,Vulperian,Dracos,SS Andromeda,False
CRW2775,105,62,Pilot,Low,Eldari,Aquaros,SS Orion,False
CRW2776,173,66,Communications Officer,High,Human,Felix,SS Odyssey,False
CRW2777,57,10,Navigator,Moderate,Eldari,Zeta Reticuli,SS Endeavor,True
CRW2778,179,42,Engineer,Moderate,Aquarion,Krellar,SS Orion,False
CRW2779,173,16,Engineer,Moderate,Draconian,Aquaros,SS Aurora,True
CRW2780,129,95,Security,High,Vulperian,Dracos,SS Solaris,False
CRW2781,127,3,Navigator,High,Human,Zylar IV,SS Andromeda,False
CRW2782,179,62,Scientist,Low,Aquarion,Andromeda Prime,SS Solaris,True
CRW2783,107,67,Scientist,Moderate,Eldari,Krellar,SS Solaris,False
CRW2784,156,80,Security,Low,Vulperian,Krellar,SS Aurora,False
CRW2785,184,40,Navigator,Moderate,Aquarion,Zylar IV,SS Aurora,True
CRW2786,35,82,Security,Moderate,Felid,Nova Terra,SS Aurora,False
CRW2787,141,4,Navigator,Low,Eldari,Eldar,SS Endeavor,False
CRW2788,159,31,Communications Officer,Moderate,Draconian,Felix,SS Orion,True
CRW2789,101,85,Communications Officer,High,Draconian,Aquaros,SS Andromeda,False
CRW2790,165,69,Pilot,Moderate,Andromedan,Nova Terra,SS Aurora,True
CRW2791,127,34,Security,Low,Xel'Naga,Earth,SS Odyssey,True
CRW2792,91,21,Navigator,High,Aquarion,Zylar IV,SS Andromeda,False
CRW2793,65,64,Scientist,High,Xel'Naga,Earth,SS Andromeda,False
CRW2794,94,83,Navigator,High,Andromedan,Andromeda Prime,SS Andromeda,False
CRW2795,66,21,Communications Officer,Low,Synthoid,Nova Terra,SS Aurora,True
CRW2796,128,10,Navigator,High,Vulperian,Zeta Reticuli,SS Aurora,False
CRW2797,105,76,Security,Moderate,Felid,Eldar,SS Orion,False
CRW2798,103,2,Pilot,Moderate,Eldari,Zylar IV,SS Aurora,True
CRW2799,128,8,Pilot,Moderate,Krell,Zylar IV,SS Aurora,True
CRW2800,42,59,Pilot,Moderate,Xel'Naga,Eldar,SS Andromeda,True
CRW2801,199,75,Pilot,High,Xel'Naga,Krellar,SS Orion,False
CRW2802,182,86,Communications Officer,Moderate,Aquarion,Dracos,SS Solaris,True
CRW2803,28,13,Medical Officer,Moderate,Vulperian,Andromeda Prime,SS Aurora,False
CRW2804,91,96,Security,Low,Aquarion,Nova Terra,SS Odyssey,True
CRW2805,148,17,Engineer,High,Draconian,Zylar IV,SS Aurora,True
CRW2806,164,72,Security,Low,Felid,Zylar IV,SS Solaris,True
CRW2807,181,22,Medical Officer,Moderate,Xel'Naga,Eldar,SS Andromeda,False
CRW2808,169,73,Pilot,Low,Vulperian,Zeta Reticuli,SS Orion,True
CRW2809,164,82,Medical Officer,Moderate,Zetan,Eldar,SS Andromeda,False
CRW2810,197,46,Scientist,Moderate,Synthoid,Eldar,SS Endeavor,False
CRW2811,170,68,Scientist,Low,Eldari,Aquaros,SS Aurora,False
CRW2812,191,46,Communications Officer,Low,Andromedan,Nova Terra,SS Odyssey,False
CRW2813,175,86,Security,Moderate,Synthoid,Felix,SS Endeavor,False
CRW2814,141,29,Security,High,Andromedan,Krellar,SS Aurora,False
CRW2815,149,24,Engineer,High,Xel'Naga,Eldar,SS Endeavor,False
CRW2816,163,27,Communications Officer,High,Synthoid,Zeta Reticuli,SS Solaris,False
CRW2817,78,97,Engineer,High,Synthoid,Krellar,SS Aurora,True
CRW2818,186,24,Scientist,High,Eldari,Vulpes,SS Odyssey,False
CRW2819,79,73,Pilot,Low,Krell,Nova Terra,SS Aurora,False
CRW2820,42,77,Medical Officer,High,Eldari,Zylar IV,SS Endeavor,False
CRW2821,103,57,Engineer,Moderate,Aquarion,Vulpes,SS Orion,True
CRW2822,90,93,Navigator,High,Krell,Krellar,SS Endeavor,False
CRW2823,152,40,Engineer,High,Synthoid,Krellar,SS Aurora,False
CRW2824,108,24,Pilot,High,Krell,Nova Terra,SS Aurora,False
CRW2825,186,77,Pilot,High,Felid,Dracos,SS Orion,False
CRW2826,70,98,Security,Moderate,Krell,Aquaros,SS Andromeda,False
CRW2827,168,47,Medical Officer,Low,Aquarion,Zylar IV,SS Orion,True
CRW2828,136,97,Pilot,High,Vulperian,Vulpes,SS Andromeda,False
CRW2829,110,9,Communications Officer,Moderate,Xel'Naga,Eldar,SS Odyssey,False
CRW2830,106,98,Engineer,Moderate,Vulperian,Andromeda Prime,SS Aurora,False
CRW2831,149,74,Engineer,Low,Xel'Naga,Felix,SS Solaris,False
CRW2832,161,10,Scientist,Moderate,Vulperian,Dracos,SS Solaris,False
CRW2833,190,84,Pilot,Moderate,Vulperian,Zylar IV,SS Endeavor,True
CRW2834,182,20,Navigator,Moderate,Andromedan,Andromeda Prime,SS Orion,False
CRW2835,199,85,Security,Low,Krell,Felix,SS Orion,False
CRW2836,138,44,Medical Officer,High,Draconian,Aquaros,SS Solaris,False
CRW2837,148,6,Navigator,Moderate,Aquarion,Felix,SS Andromeda,False
CRW2838,92,80,Security,Low,Vulperian,Andromeda Prime,SS Orion,False
CRW2839,107,63,Engineer,Moderate,Synthoid,Eldar,SS Andromeda,False
CRW2840,54,63,Navigator,Moderate,Zetan,Andromeda Prime,SS Andromeda,True
CRW2841,102,1,Security,Moderate,Andromedan,Dracos,SS Andromeda,False
CRW2842,173,75,Engineer,High,Zetan,Earth,SS Andromeda,False
CRW2843,82,41,Engineer,Moderate,Human,Dracos,SS Endeavor,False
CRW2844,82,81,Engineer,Moderate,Eldari,Eldar,SS Endeavor,False
CRW2845,119,53,Engineer,Moderate,Human,Vulpes,SS Solaris,False
CRW2846,49,74,Communications Officer,Moderate,Xel'Naga,Earth,SS Endeavor,False
CRW2847,64,15,Engineer,Low,Vulperian,Aquaros,SS Odyssey,False
CRW2848,190,17,Scientist,High,Aquarion,Dracos,SS Orion,False
CRW2849,188,98,Navigator,Moderate,Synthoid,Earth,SS Odyssey,False
CRW2850,107,58,Security,Moderate,Draconian,Krellar,SS Endeavor,False
CRW2851,198,89,Scientist,Moderate,Draconian,Dracos,SS Orion,False
CRW2852,38,15,Communications Officer,High,Andromedan,Earth,SS Orion,False
CRW2853,119,5,Scientist,Moderate,Andromedan,Nova Terra,SS Andromeda,False
CRW2854,119,56,Pilot,Low,Andromedan,Vulpes,SS Solaris,True
CRW2855,86,46,Pilot,Moderate,Andromedan,Zylar IV,SS Andromeda,False
CRW2856,95,47,Pilot,Low,Krell,Andromeda Prime,SS Andromeda,False
CRW2857,106,41,Medical Officer,Low,Vulperian,Earth,SS Odyssey,False
CRW2858,26,75,Pilot,High,Felid,Zylar IV,SS Endeavor,False
CRW2859,23,59,Security,High,Zetan,Dracos,SS Odyssey,False
CRW2860,43,76,Scientist,Low,Vulperian,Felix,SS Endeavor,False
CRW2861,133,3,Security,Low,Felid,Zylar IV,SS Odyssey,False
CRW2862,78,1,Navigator,High,Vulperian,Krellar,SS Orion,False
CRW2863,87,89,Pilot,High,Human,Zeta Reticuli,SS Endeavor,False
CRW2864,95,58,Communications Officer,High,Aquarion,Zeta Reticuli,SS Endeavor,False
CRW2865,119,26,Medical Officer,Low,Synthoid,Vulpes,SS Odyssey,True
CRW2866,165,26,Navigator,High,Xel'Naga,Earth,SS Aurora,False
CRW2867,133,78,Communications Officer,Moderate,Aquarion,Krellar,SS Orion,False
CRW2868,146,71,Medical Officer,Low,Andromedan,Andromeda Prime,SS Orion,False
CRW2869,188,6,Navigator,High,Zetan,Aquaros,SS Aurora,False
CRW2870,107,62,Scientist,Moderate,Human,Eldar,SS Odyssey,False
CRW2871,97,45,Security,High,Krell,Vulpes,SS Odyssey,False
CRW2872,109,62,Engineer,Low,Zetan,Eldar,SS Orion,True
CRW2873,189,11,Security,High,Human,Zeta Reticuli,SS Odyssey,False
CRW2874,59,12,Pilot,Moderate,Eldari,Felix,SS Solaris,False
CRW2875,80,42,Communications Officer,Moderate,Krell,Nova Terra,SS Solaris,True
CRW2876,159,16,Engineer,High,Andromedan,Aquaros,SS Aurora,False
CRW2877,120,62,Medical Officer,High,Xel'Naga,Aquaros,SS Endeavor,False
CRW2878,84,80,Scientist,Moderate,Andromedan,Eldar,SS Solaris,False
CRW2879,70,35,Scientist,High,Zetan,Nova Terra,SS Odyssey,True
CRW2880,53,84,Medical Officer,Low,Andromedan,Dracos,SS Aurora,False
CRW2881,156,7,Pilot,Low,Eldari,Felix,SS Solaris,True
CRW2882,42,68,Medical Officer,Moderate,Andromedan,Zylar IV,SS Andromeda,False
CRW2883,41,89,Navigator,Moderate,Human,Vulpes,SS Aurora,False
CRW2884,175,79,Communications Officer,Moderate,Draconian,Krellar,SS Orion,False
CRW2885,148,35,Communications Officer,Low,Andromedan,Aquaros,SS Solaris,False
CRW2886,89,27,Pilot,Moderate,Eldari,Eldar,SS Orion,False
CRW2887,131,92,Engineer,High,Vulperian,Zylar IV,SS Aurora,False
CRW2888,137,46,Medical Officer,High,Vulperian,Zeta Reticuli,SS Solaris,False
CRW2889,164,75,Pilot,Moderate,Xel'Naga,Krellar,SS Orion,False
CRW2890,141,100,Communications Officer,Moderate,Xel'Naga,Eldar,SS Endeavor,False
CRW2891,100,29,Engineer,Moderate,Xel'Naga,Vulpes,SS Endeavor,False
CRW2892,137,22,Medical Officer,High,Aquarion,Andromeda Prime,SS Andromeda,False
CRW2893,113,15,Scientist,Moderate,Synthoid,Aquaros,SS Odyssey,False
CRW2894,35,13,Medical Officer,High,Xel'Naga,Felix,SS Aurora,True
CRW2895,176,73,Security,High,Andromedan,Zeta Reticuli,SS Odyssey,False
CRW2896,146,70,Medical Officer,Moderate,Xel'Naga,Vulpes,SS Odyssey,False
CRW2897,189,51,Security,High,Synthoid,Earth,SS Orion,False
CRW2898,79,36,Engineer,Moderate,Aquarion,Zeta Reticuli,SS Andromeda,False
CRW2899,49,28,Medical Officer,High,Synthoid,Krellar,SS Aurora,False
CRW2900,47,66,Engineer,Moderate,Zetan,Earth,SS Endeavor,False
CRW2901,134,14,Engineer,Moderate,Xel'Naga,Zeta Reticuli,SS Odyssey,False
CRW2902,87,99,Communications Officer,High,Xel'Naga,Eldar,SS Orion,False
CRW2903,174,46,Pilot,High,Xel'Naga,Andromeda Prime,SS Odyssey,True
CRW2904,152,45,Engineer,Low,Zetan,Zylar IV,SS Solaris,False
CRW2905,65,51,Engineer,Moderate,Synthoid,Andromeda Prime,SS Endeavor,False
CRW2906,118,18,Communications Officer,Moderate,Human,Andromeda Prime,SS Odyssey,False
CRW2907,63,76,Communications Officer,High,Andromedan,Eldar,SS Solaris,False
CRW2908,27,20,Medical Officer,Moderate,Eldari,Nova Terra,SS Solaris,False
CRW2909,188,63,Communications Officer,Moderate,Andromedan,Zeta Reticuli,SS Orion,False
CRW2910,44,36,Medical Officer,Moderate,Xel'Naga,Zylar IV,SS Orion,False
CRW2911,110,26,Scientist,Moderate,Aquarion,Dracos,SS Solaris,False
CRW2912,144,54,Communications Officer,High,Zetan,Eldar,SS Andromeda,False
CRW2913,199,28,Pilot,High,Human,Nova Terra,SS Odyssey,False
CRW2914,192,19,Engineer,Low,Krell,Eldar,SS Solaris,False
CRW2915,168,24,Pilot,Low,Human,Felix,SS Solaris,False
CRW2916,72,69,Security,High,Eldari,Nova Terra,SS Orion,False
CRW2917,32,62,Communications Officer,Moderate,Andromedan,Andromeda Prime,SS Odyssey,False
CRW2918,33,35,Engineer,High,Xel'Naga,Aquaros,SS Aurora,False
CRW2919,95,1,Pilot,High,Draconian,Aquaros,SS Endeavor,False
CRW2920,29,21,Communications Officer,High,Krell,Earth,SS Orion,False
CRW2921,173,95,Communications Officer,High,Xel'Naga,Dracos,SS Odyssey,False
CRW2922,62,15,Scientist,Moderate,Zetan,Zylar IV,SS Odyssey,False
CRW2923,185,17,Scientist,Moderate,Krell,Felix,SS Andromeda,False
CRW2924,106,68,Engineer,High,Eldari,Nova Terra,SS Endeavor,False
CRW2925,93,53,Security,High,Draconian,Zeta Reticuli,SS Orion,False
CRW2926,76,99,Scientist,Low,Synthoid,Andromeda Prime,SS Orion,False
CRW2927,158,29,Scientist,High,Synthoid,Krellar,SS Aurora,False
CRW2928,68,44,Security,Moderate,Synthoid,Zeta Reticuli,SS Andromeda,True
CRW2929,164,18,Pilot,High,Aquarion,Zeta Reticuli,SS Andromeda,True
CRW2930,197,86,Scientist,Moderate,Synthoid,Nova Terra,SS Odyssey,False
CRW2931,125,33,Medical Officer,High,Vulperian,Zylar IV,SS Odyssey,True
CRW2932,63,12,Navigator,High,Krell,Andromeda Prime,SS Orion,False
CRW2933,81,42,Navigator,High,Draconian,Andromeda Prime,SS Aurora,False
CRW2934,33,61,Scientist,High,Zetan,Zylar IV,SS Orion,False
CRW2935,151,92,Pilot,Moderate,Vulperian,Aquaros,SS Solaris,False
CRW2936,28,99,Communications Officer,Moderate,Vulperian,Vulpes,SS Odyssey,False
CRW2937,101,21,Pilot,High,Felid,Earth,SS Solaris,False
CRW2938,152,51,Engineer,High,Draconian,Eldar,SS Aurora,False
